sites	X9	X12	Mont	Name_fish	Data	Year_sampling	X0	X1	X2	X3	X4	X5	X6	X7	X8	X9.1	X10	X11	X12.1	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33
P1348	23	232	232f	P1348	Fish_MAtlantica_SP2	2005	79.37823237	80.17098676	80.06385099	80.30293829	80.0642396	80.12868114	80.04229423	80.73102944	81.0998848	80.88704695	81.34758406	81.1921552	81.23511078	81.76879046	81.80641629	81.30330032	80.94129285	79.09146899	77.41059556	76.70642135	76.4447285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P1349	23	232	232h	P1349	Fish_MAtlantica_SP2	2005	79.37823237	80.17098676	80.06385099	80.30293829	80.0642396	80.12868114	80.04229423	80.73102944	81.0998848	80.88704695	81.34758406	81.1921552	81.23511078	81.76879046	81.80641629	81.30330032	80.94129285	79.09146899	77.41059556	76.70642135	76.4447285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P1350	23	232	232i	P1350	Fish_MAtlantica_SP2	2005	79.37823237	80.17098676	80.06385099	80.30293829	80.0642396	80.12868114	80.04229423	80.73102944	81.0998848	80.88704695	81.34758406	81.1921552	81.23511078	81.76879046	81.80641629	81.30330032	80.94129285	79.09146899	77.41059556	76.70642135	76.4447285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P1351	23	232	232d	P1351	Fish_MAtlantica_SP2	2005	79.37823237	80.17098676	80.06385099	80.30293829	80.0642396	80.12868114	80.04229423	80.73102944	81.0998848	80.88704695	81.34758406	81.1921552	81.23511078	81.76879046	81.80641629	81.30330032	80.94129285	79.09146899	77.41059556	76.70642135	76.4447285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P1352	23	232	232e	P1352	Fish_MAtlantica_SP2	2005	79.37823237	80.17098676	80.06385099	80.30293829	80.0642396	80.12868114	80.04229423	80.73102944	81.0998848	80.88704695	81.34758406	81.1921552	81.23511078	81.76879046	81.80641629	81.30330032	80.94129285	79.09146899	77.41059556	76.70642135	76.4447285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P3224	110	1101	1101a	P3224	Fish_Amazonia_MT	2018	25.38340849	24.86151001	24.69987252	24.94952582	24.89241578	25.00394644	25.22188207	25.62282065	25.79164197	25.74759244	25.86104682	25.55195266	24.73564414	24.26345496	22.08332434	18.66793109	16.26265287	10.5994006	6.941586376	5.609803469	5.015345332	4.575234668	4.338032263	4.265517449	3.924525388	3.796479539	3.295469127	3.086651804	2.951594531	2.862842428	2.666787764	2.380982115	1.320900792	0.871312532
P3225	110	1102	1102a	P3225	Fish_Amazonia_MT	2018	25.38340849	24.86151001	24.69987252	24.94952582	24.89241578	25.00394644	25.22188207	25.62282065	25.79164197	25.74759244	25.86104682	25.55195266	24.73564414	24.26345496	22.08332434	18.66793109	16.26265287	10.5994006	6.941586376	5.609803469	5.015345332	4.575234668	4.338032263	4.265517449	3.924525388	3.796479539	3.295469127	3.086651804	2.951594531	2.862842428	2.666787764	2.380982115	1.320900792	0.871312532
P3237	109	1092	1092e	P3237	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	25.22188207	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3238	109	1092	1092d	P3238	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	47.00547661	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3239	109	1092	1092b	P3239	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	47.00547661	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3240	109	1092	1092a	P3240	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	47.00547661	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3241	109	1092	1092c	P3241	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	47.00547661	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3242	109	1091	1091a	P3242	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	47.00547661	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3245	109	1091	1091b	P3245	Fish_Amazonia_MT	2018	48.09493567	47.42662243	47.30694758	47.07225111	46.97884056	46.95948446	47.00547661	47.01794532	47.27879123	46.81590839	46.25250928	46.38392692	45.83121128	43.12291768	42.63519176	40.15681894	39.71883148	37.81834944	36.01488891	33.95775197	27.96374721	24.99907197	23.50803904	21.82558098	21.99792013	21.44655762	18.57078753	16.28031273	14.29457484	12.76076803	10.80352155	8.38702703	6.12336432	5.237450323
P3246	108	1082	1082b	P3246	Fish_Amazonia_MT	2018	56.91301768	55.81217678	55.54777829	55.28399997	54.71305674	54.37441405	53.9454345	53.29215999	53.42149409	53.01586398	52.79212953	53.14220735	53.46251715	52.35871753	52.64227932	52.21890584	52.48942564	51.40700147	49.23434172	45.34693075	40.88560928	38.21581285	36.19387016	33.8978123	31.35598657	28.78061988	26.06853492	24.30891878	21.50479489	19.61854954	16.08930855	13.36096717	9.976800454	8.155770117
P3247	108	1083	1083a	P3247	Fish_Amazonia_MT	2018	56.91301768	55.81217678	55.54777829	55.28399997	54.71305674	54.37441405	53.9454345	53.29215999	53.42149409	53.01586398	52.79212953	53.14220735	53.46251715	52.35871753	52.64227932	52.21890584	52.48942564	51.40700147	49.23434172	45.34693075	40.88560928	38.21581285	36.19387016	33.8978123	31.35598657	28.78061988	26.06853492	24.30891878	21.50479489	19.61854954	16.08930855	13.36096717	9.976800454	8.155770117
P3248	108	1082	1082a	P3248	Fish_Amazonia_MT	2018	56.91301768	55.81217678	55.54777829	55.28399997	54.71305674	54.37441405	53.9454345	53.29215999	53.42149409	53.01586398	52.79212953	53.14220735	53.46251715	52.35871753	52.64227932	52.21890584	52.48942564	51.40700147	49.23434172	45.34693075	40.88560928	38.21581285	36.19387016	33.8978123	31.35598657	28.78061988	26.06853492	24.30891878	21.50479489	19.61854954	16.08930855	13.36096717	9.976800454	8.155770117
P3249	108	1081	1081a	P3249	Fish_Amazonia_MT	2018	56.91301768	55.81217678	55.54777829	55.28399997	54.71305674	54.37441405	53.9454345	53.29215999	53.42149409	53.01586398	52.79212953	53.14220735	53.46251715	52.35871753	52.64227932	52.21890584	52.48942564	51.40700147	49.23434172	45.34693075	40.88560928	38.21581285	36.19387016	33.8978123	31.35598657	28.78061988	26.06853492	24.30891878	21.50479489	19.61854954	16.08930855	13.36096717	9.976800454	8.155770117
