9_sig	12_sig	Mont_sig	Name_fish	Data	Year_sampling	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
80	802	802b	P0536	Fish_Cerrado_MG	2011	85.29123358	85.8272864	86.36987645	86.62395397	86.99660042	86.85363143	87.36766436	89.40661351	90.2169651	90.7136322	91.56972945	92.58266893	92.36047575	92.58920403	92.64148477	88.96876225	87.77937525	86.96902366	86.57038296	86.7272252	87.96235786	87.70095412	87.68134884	88.19108613	89.35433277	88.68121814	89.54385048	NA	NA	NA	NA	NA	NA	NA
34	342	342a	P0547	Fish_Cerrado_MS	2000	98.52	98.46	98.39	98.23	98.04	98.02	98.07	98.11	97.98	98.06	97.99	97.83	97.89	97.99	98.15	98.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	343	343a	P0548	Fish_Cerrado_MS	2000	97.59	97.26	97.27	97.28	97.05	96.96	96.70	96.44	96.20	96.17	95.87	95.03	95.11	94.91	94.88	94.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	333	333b	P0549	Fish_Cerrado_MS	2000	94.40	94.60	94.64	94.62	95.09	94.96	94.86	95.31	95.29	95.24	95.50	95.52	95.49	95.63	95.70	95.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	252	252a	P0553	Fish_Cerrado_MS	2000	98.58	98.55	98.48	98.45	98.50	98.42	98.27	98.15	97.93	97.85	97.78	97.69	97.77	97.74	96.89	97.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
32	322	322a	P0555	Fish_Cerrado_MS	2000	81.71	81.20	81.20	81.36	81.35	80.86	81.50	81.97	81.95	81.67	82.05	81.97	81.13	80.17	78.50	77.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
31	312	312a	P0556	Fish_Cerrado_MS	2000	97.68	97.76	97.76	97.43	97.43	97.43	97.43	97.43	97.68	97.68	97.60	97.60	96.44	95.61	95.44	95.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	251	251a	P0559	Fish_Cerrado_MS	2000	89.36	89.40	89.40	89.41	89.44	89.38	89.33	89.36	89.34	89.31	89.30	89.30	89.27	89.27	89.28	89.30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
32	321	321a	P0561	Fish_Cerrado_MS	2000	97.73	97.80	98.08	98.13	98.18	98.22	98.26	98.22	98.21	98.25	98.27	98.37	98.46	98.46	98.31	98.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	273	273b	P0562	Fish_Cerrado_MS	2000	86.61	86.47	86.62	86.50	86.53	86.42	86.40	86.46	86.05	86.06	86.19	86.40	82.78	79.86	79.27	79.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	271	271b	P0564	Fish_Cerrado_MS	2000	96.45	96.47	97.00	96.97	96.95	96.91	96.90	96.98	96.43	94.74	94.58	91.96	90.06	89.51	88.30	88.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
31	311	311a	P0569	Fish_Cerrado_MS	2000	98.42	98.51	98.51	98.43	98.60	98.67	98.69	98.67	98.66	98.61	98.51	98.54	98.51	98.42	98.24	98.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	344	344a	P0573	Fish_Cerrado_MS	2000	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.30	93.90	87.44	87.21	86.40	85.93	87.22	86.28	86.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	344	344b	P0574	Fish_Cerrado_MS	2000	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	341	341a	P0575	Fish_Cerrado_MS	2000	89.84	89.53	89.63	89.63	89.95	89.84	89.63	89.74	89.74	89.84	89.11	89.21	89.84	86.28	77.49	77.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	333	333a	P0576	Fish_Cerrado_MS	2000	93.81	93.94	93.87	93.62	93.61	93.71	93.66	93.73	93.85	93.95	93.83	93.79	93.70	93.55	93.31	93.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	332	332a	P0577	Fish_Cerrado_MS	2000	95.21	95.19	95.19	95.06	95.22	95.75	95.76	96.12	96.02	92.73	92.64	91.99	91.71	91.13	90.86	91.60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	331	331b	P0578	Fish_Cerrado_MS	2000	90.82	90.42	90.39	90.62	90.58	91.63	91.60	93.62	93.76	94.36	93.90	92.22	90.92	90.31	88.34	88.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	271	271a	P0580	Fish_Cerrado_MS	2000	90.81	90.71	90.85	90.88	90.96	91.29	90.91	91.46	91.75	91.32	91.67	91.75	92.00	92.74	93.05	93.00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	272	272a	P0593	Fish_Cerrado_MS	2000	95.82	95.87	95.89	95.84	95.85	95.85	95.85	95.89	95.84	95.80	95.84	95.53	95.53	95.53	95.40	95.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	273	273a	P0595	Fish_Cerrado_MS	2000	92.37	92.43	92.49	92.49	92.49	92.43	92.15	92.32	88.64	84.35	83.84	83.95	84.18	84.63	84.41	84.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	331	331a	P0597	Fish_Cerrado_MS	2000	93.91	93.76	92.82	90.59	88.72	88.72	87.98	88.54	87.76	87.20	85.65	84.31	84.68	84.28	81.48	82.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
57	572	572a	P0610	Fish_Cerrado_MS2	2000	84.62	83.87	84.66	84.20	83.85	83.50	83.03	83.33	83.76	83.26	83.60	84.03	84.39	86.25	87.16	87.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
57	571	571a	P0614	Fish_Cerrado_MS2	2000	91.46	90.74	89.28	84.01	83.56	83.02	83.92	83.92	90.19	93.37	94.82	91.46	89.92	86.29	85.29	85.20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59	591	591a	P0634	Fish_Cerrado_MS2	2000	76.98	78.66	79.01	78.37	77.62	76.17	76.63	77.10	77.44	77.39	76.40	76.98	74.55	68.54	69.29	63.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59	592	592a	P0642	Fish_Cerrado_MS2	2000	44.38	43.43	42.60	42.34	42.50	42.01	41.89	40.27	38.76	38.28	38.58	38.17	38.37	37.81	39.78	38.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
57	572	572b	P0647	Fish_Cerrado_MS2	2000	89.86	89.86	89.86	89.86	91.86	93.99	94.49	94.49	94.49	94.24	93.49	93.37	92.74	92.12	91.11	92.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58	581	581b	P0656	Fish_Cerrado_MS2	2000	26.52	26.84	26.72	29.67	31.47	31.43	27.08	23.51	25.15	25.11	30.71	31.20	32.52	28.42	25.32	26.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58	581	581a	P0657	Fish_Cerrado_MS2	2000	31.36	30.80	30.17	29.30	28.71	26.24	24.31	23.47	23.78	24.15	24.56	24.72	25.59	25.22	24.01	24.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58	582	582a	P0659	Fish_Cerrado_MS2	2000	15.13	14.77	13.95	13.84	13.68	12.67	12.24	12.32	11.89	11.18	7.66	6.12	6.74	6.73	07.02	07.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46	461	461a	P0674	Fish_Cerrado_MS3	2016	86.07410054	86.19954639	86.42348642	86.75761681	86.77110257	86.73643069	86.99352724	87.07578799	87.63226749	87.61472707	86.84014323	86.87984211	86.86109945	86.89783204	87.23828305	87.07738464	87.25617685	87.6461574	87.52847321	87.52295311	88.3630453	88.10714997	87.88444594	87.78493766	87.27612293	87.27127749	87.45724657	86.85334649	86.48004702	86.01561516	85.87712215	86.13106536	NA	NA
46	462	462a	P0675	Fish_Cerrado_MS3	2016	80.76601184	80.50425542	80.31935945	80.50470592	80.45859679	80.7478486	80.48167444	79.87876388	79.59665145	79.43483891	79.49034114	80.43335822	80.73054768	81.46045181	81.44285954	81.41901671	81.35345445	81.54482212	81.98086869	81.86181885	81.97052875	81.61307488	81.82689237	81.32000427	80.39900021	80.46013765	81.19914673	81.45603559	82.21465284	82.663481	82.49228383	82.59352913	NA	NA
47	471	471a	P0676	Fish_Cerrado_MS3	2016	92.57765228	92.81968536	92.88019363	93.08188786	93.16256555	93.1222267	93.06171843	92.71883824	92.75917709	92.63816055	92.98104074	93.06171843	93.26341267	93.26341267	93.24324324	92.61799113	92.13392497	92.20359523	91.78275792	92.06861756	92.85281647	92.85570131	92.48940036	91.53706322	90.08080808	89.98586715	91.03392569	91.45454545	92.32323232	93.25252525	93.59983848	93.95959596	NA	NA
40	403	403a	P0682	Fish_Cerrado_MS3	2016	83.67389275	84.39767779	84.77088949	84.72942152	85.15446817	85.13373419	85.1233672	85.83868961	85.99419448	86.80577183	87.50259498	87.47273294	87.41818182	87.31296758	87.3012574	86.34759136	86.1685545	86.1163227	85.32444537	85.71131014	86.20581795	87.20724472	87.10819536	87.45706256	87.4453011	87.85699395	87.63939552	87.7344727	88.13965607	88.3388912	88.11181544	88.05722579	NA	NA
29	292	292a	P0683	Fish_Cerrado_MS3	2016	93.69344866	93.90016138	94.06357092	94.26281528	94.42762072	94.61258092	94.63071427	94.63071427	94.65610097	94.64684015	94.63757866	94.64522095	94.64292191	94.59214392	94.49421494	94.46338544	94.48162051	94.45250444	94.45069094	94.42338732	94.15135743	94.08244319	93.3822996	93.09563104	92.72216177	91.44888373	90.66523994	90.3752335	90.37324531	90.2390366	90.35891112	90.78083633	NA	NA
26	263	263a	P0685	Fish_Cerrado_MS3	2016	96.85774842	96.77427307	96.85662512	96.90963105	96.984714	97.14800064	97.29533065	97.25137185	97.21859204	97.26625628	97.23099314	97.25059207	97.25926017	97.32326783	97.29646394	97.33836552	97.3145922	97.2226335	97.25334386	97.32984552	97.55206791	97.57421711	97.6692824	97.76291598	97.67077489	97.49669969	97.27105617	96.76579788	95.28262318	93.53222782	88.52810916	88.38474156	NA	NA
43	431	431a	P0687	Fish_Cerrado_MS3	2016	97.18446602	96.99029126	96.92556634	96.9579288	97.05501618	97.1197411	97.1197411	97.24919094	97.2815534	97.34627832	97.34627832	97.37864078	97.21682848	97.24919094	97.18446602	97.2815534	97.2815534	97.24919094	97.31391586	97.41100324	97.4433657	97.4433657	97.47572816	97.47572816	97.47572816	97.41100324	97.37864078	97.4433657	97.4433657	97.41100324	97.41100324	97.37864078	NA	NA
42	422	422b	P0690	Fish_Cerrado_MS3	2016	96.62693206	96.63245715	96.87556114	97.07860823	97.10761496	97.31618713	97.4665009	97.41128041	97.41956873	97.4444337	97.45410341	97.46791728	97.49968919	97.53557121	97.55908884	97.59086074	97.61316077	97.64171145	97.59756856	97.56869138	97.53968144	97.50383335	97.49140086	97.47613588	97.47889873	97.32970479	96.99950268	95.84317626	93.80266902	91.54256348	90.61308504	90.57013	NA	NA
41	414	414a	P0691	Fish_Cerrado_MS3	2016	99.56455476	99.5101241	99.52101023	99.52101023	99.52101023	99.57544089	99.55366863	99.45569345	99.45569345	99.45569345	99.46657958	99.55366863	99.59721315	99.59721315	99.59721315	99.59721315	99.59721315	99.59721315	99.59721315	99.57544089	99.56455476	99.56455476	99.49923797	99.48835184	99.49923797	99.5101241	99.5101241	99.52101023	99.52101023	99.5101241	99.5101241	99.49923797	NA	NA
35	351	351a	P0693	Fish_Cerrado_MS3	2016	95.79238329	95.7002457	95.73095823	95.76167076	95.94594595	95.97665848	96.13022113	96.13022113	96.03808354	96.0995086	96.16093366	96.13022113	96.40663391	96.46805897	96.80589681	96.68304668	96.86732187	97.05159705	97.26658477	97.23587224	97.20515971	97.11302211	96.65233415	96.62162162	96.62162162	96.52948403	96.59090909	96.37592138	96.25307125	96.56019656	96.65233415	96.40663391	NA	NA
47	472	472a	P0700	Fish_Cerrado_MS3	2016	83.41176471	83.27850482	83.37815557	83.37482091	83.07516191	82.99149815	82.6664425	82.55204373	82.38778729	82.17028193	82.10440365	82.33194051	81.94167607	82.11881299	82.02981826	81.96222791	82.08317326	82.37869215	82.75549713	82.62594368	82.91881934	82.60403243	82.24580272	82.00968426	81.54561757	81.34202288	80.35882984	80.33482518	80.33899934	80.44355484	81.17464333	81.42003875	NA	NA
44	441	441c	P0705	Fish_Cerrado_MS3	2016	96.92329505	96.92329505	97.10761378	97.15723805	97.16432724	97.27775415	97.3344676	97.18559478	97.16432724	97.05090033	97.06507869	97.14305969	97.15723805	97.20686233	97.19268396	97.24939742	97.29193251	97.26357578	97.19268396	97.2564866	97.27775415	96.88075996	96.88784914	96.87367078	96.88075996	96.85240323	96.78151141	96.78151141	96.80277896	96.80986814	96.76024387	96.80986814	NA	NA
122	1222	1222a	P0713	Fish_Cerrado_MS3	2016	91.86851211	91.73010381	91.73010381	91.73010381	91.69550173	91.92041522	91.78200692	91.79930796	91.60899654	91.52249135	91.40138408	91.17647059	90.96885813	91.07266436	91.03806228	90.77854671	90.79584775	90.57093426	90.8650519	90.93425606	90.83044983	90.91695502	90.89965398	90.62283737	90.51903114	90.57093426	90.44982699	90.43252595	90.8650519	91.36678201	91.53979239	91.67820069	NA	NA
53	531	531a	P0714	Fish_Cerrado_MS3	2016	85.58239429	85.75334821	85.73381696	85.82587106	86.12731281	86.13173318	86.17716008	86.2328748	86.18707445	85.99972094	86.28879214	86.29475623	86.62573263	87.17105263	87.23469445	87.0530244	86.78141711	86.29942322	86.49296363	87.33457777	87.70619706	87.95486208	87.91527313	87.88149057	87.80623763	88.14626941	88.48383501	88.36924106	88.73745819	89.22828238	89.52428727	89.38338996	NA	NA
50	501	501a	P0717	Fish_Cerrado_MS3	2016	89.29928561	89.22328621	89.22328621	89.23848609	89.18637222	88.98008816	87.83792587	87.76192648	87.54912818	86.32879508	85.98788353	85.90102708	85.95096954	86.56706695	88.47724114	88.66306212	88.7019022	88.40239771	88.24653607	88.27183285	88.27617662	88.00060811	87.93301913	87.55972548	87.21005994	87.07757797	87.2991052	87.33602641	87.24046564	87.62678366	87.77447169	87.63112742	NA	NA
50	502	502a	P0718	Fish_Cerrado_MS3	2016	93.99339934	93.65009853	93.71027833	93.03893844	92.92929293	93.12271653	92.92929293	92.90780142	93.12271653	92.8648184	93.23017408	93.4665807	92.95078444	92.49946271	92.45647969	91.01654846	89.74854932	89.61960026	89.53363421	88.96774194	88.39208942	88.38459884	87.48656203	87.23404255	87.2527945	86.82287188	86.78272083	86.63228025	86.11648399	85.64367075	85.149366	84.46163765	NA	NA
62	622	622a	P0720	Fish_Cerrado_MS3	2016	92.65306122	92.71137026	92.65306122	92.82798834	92.82798834	92.59475219	92.59475219	92.59475219	92.65306122	92.65306122	92.59475219	92.59475219	92.59475219	92.59475219	92.47813411	92.36151603	92.303207	92.24489796	92.303207	92.24489796	92.41982507	90.72886297	83.32361516	81.92419825	67.63848397	64.25655977	64.72303207	68.04664723	66.64723032	57.78425656	58.54227405	58.54227405	NA	NA
41	414	414b	P0721	Fish_Cerrado_MS3	2016	88.45437616	87.62759047	87.60024676	87.68518519	88.12982998	88.24074074	88.62515413	88.97396631	89.12710567	89.08809892	88.93000308	88.99536321	88.73762376	89.08865468	88.66107487	88.76789048	88.86810103	91.72413793	91.46421536	91.05981795	92.35815021	91.29168016	91.70191995	92.96005239	93.24811537	93.05736636	93.09554974	92.29773463	92.69644604	92.74983671	91.47435897	91.30853111	NA	NA
41	411	411a	P0722	Fish_Cerrado_MS3	2016	92.38465983	92.4426738	92.49062342	92.72679346	92.8478003	93.26918202	93.46441682	93.33961862	93.39686724	93.45797237	93.50628277	93.59172078	93.66761044	94.00865045	94.09674996	94.37017473	94.36925732	94.65341898	94.65358226	94.62169646	94.75789624	94.58667725	94.62187268	94.86094009	94.8439137	94.80647489	94.80766492	94.74117683	94.50123979	94.19198081	93.96704123	93.83563731	NA	NA
45	452	452a	P0730	Fish_Cerrado_MS3	2016	91.49223498	91.46972766	91.62727887	91.80733738	91.80733738	91.85235201	91.80733738	91.80733738	91.85235201	91.78483007	91.62727887	91.60477155	91.55975692	91.55975692	91.62727887	91.49223498	91.53724961	91.64978618	91.59341898	91.66103223	92.2487607	92.11356467	92.09993248	92.20018034	92.22272317	91.8845807	91.93148524	92.29208925	92.33716475	91.70610773	91.33468377	91.1897251	NA	NA
36	362	362a	P0731	Fish_Cerrado_MS3	2013	86.05509395	86.07711038	86.17884403	86.33281282	86.43590304	86.45694569	86.47367789	86.49486788	86.46830813	86.5119834	86.59547286	86.67758668	86.8629956	86.95984537	86.86289292	86.8780653	86.79972907	86.75572644	86.7295886	86.69383474	86.69077718	86.68589597	86.7805608	86.84262274	86.73344548	86.72282128	86.61466356	86.76803093	86.8126946	NA	NA	NA	NA	NA
41	415	415a	P0737	Fish_Cerrado_MS3	2016	94.79914947	94.81638986	95.09223608	95.47152463	96.05195104	97.48865008	98.16102523	98.2069996	98.25872076	98.22998678	98.27596115	98.33342911	98.32768232	98.40239067	98.32193552	98.28170795	98.28170795	98.28647001	98.21192434	98.28647001	98.29241649	98.34934146	98.44684768	98.492867	98.48136217	98.46994536	98.37781868	98.17083693	98.15922688	98.04993097	97.99838951	98.05590705	NA	NA
44	442	442a	P0738	Fish_Cerrado_MS3	2016	92.41133455	92.41133455	92.44606947	92.69652651	92.73308958	92.88299817	92.99740374	92.99374703	92.98460526	92.94111194	92.74771481	92.74522351	92.63173291	92.51586242	92.40767824	92.39390781	92.36761264	92.26421307	92.15094478	92.13972202	92.1390032	92.09034382	91.96707819	91.92150121	91.58085344	91.43834364	90.18711247	89.38108128	88.70374774	87.52354996	86.98339551	86.95572664	NA	NA
44	441	441a	P0739	Fish_Cerrado_MS3	2016	91.81497392	91.80730285	91.83798711	92.1678429	92.26756674	92.33660632	92.81221234	92.91960724	92.98097576	93.20343664	93.01933108	93.05768641	93.07302854	92.9502915	92.88125192	92.88892298	92.88892298	93.08731011	93.00291545	93.07302854	92.98810894	93.27196011	93.2566168	93.0264672	93.27196011	93.33333333	93.34867664	93.17990027	92.74261603	91.20828539	89.95090519	89.39858852	NA	NA
44	441	441b	P0740	Fish_Cerrado_MS3	2016	93.51460222	93.27291037	92.56797583	92.58811682	92.70896274	92.78952669	93.25276939	93.33333333	93.65558912	94.13897281	94.13897281	94.07854985	94.07854985	94.25981873	94.13897281	94.07854985	94.03826788	94.25981873	94.3001007	94.42094663	94.42094663	94.32024169	94.3001007	93.71601208	93.65558912	93.91742195	93.95770393	94.01812689	94.05840886	93.85699899	93.79657603	93.83685801	NA	NA
41	416	416a	P0742	Fish_Cerrado_MS3	2016	93.87019231	93.92675339	93.96210407	93.91968326	94.06108597	94.06108597	94.20955882	94.1459276	94.19541855	94.23580168	94.00452489	93.94089367	93.91261312	94.01159502	94.0469457	94.1459276	94.26913825	94.43854056	94.54249061	94.4629564	94.44129325	94.35861091	94.471222	94.55473625	94.72789116	94.85997873	94.88797504	94.59133763	93.85269122	93.51293867	93.29604984	93.3668769	NA	NA
62	621	621a	P0744	Fish_Cerrado_MS3	2016	70.72525684	70.77611637	71.2338521	72.46465263	73.26823314	73.13599837	73.25463057	73.45132743	73.33943648	73.27498473	73.08162019	73.28516182	73.52941176	73.49348534	71.01567271	70.49781126	70.19847328	68.88753056	68.4596577	68.05215974	68.17440913	68.28647107	68.24572127	69.22685138	67.90839695	66.07669617	57.20679483	50.26955549	43.35265995	41.81670227	41.12501271	41.14535653	NA	NA
43	434	434b	P0745	Fish_Cerrado_MS3	2016	94.26855895	94.29585153	94.20404923	94.26607781	94.34795554	94.81689162	94.87643906	94.60103216	94.61343787	94.6208813	94.529079	94.47449385	94.511711	94.46456927	94.39509726	94.38269154	94.40005955	94.34795554	94.16683208	93.95593489	93.78473601	93.22647876	92.97588329	92.5987495	92.49702263	92.37296546	91.91891624	90.28384279	85.15035728	76.89311235	73.89837237	73.84130607	NA	NA
42	422	422a	P0747	Fish_Cerrado_MS3	2016	99.20535341	99.1217064	99.41447093	99.41447093	99.41447093	100	100	100	100	99.58176495	99.58176495	99.53994145	99.53994145	99.9581765	99.9581765	100	100	99.91635299	99.33082392	99.33082392	93.97741531	93.35006274	92.22082811	92.1790046	92.42994563	92.59723965	94.85570891	94.93935592	95.6503555	98.2852363	98.2434128	98.2434128	NA	NA
29	292	292b	P0748	Fish_Cerrado_MS3	2016	87.10368535	87.93891909	88.64275668	90.18122543	90.7377809	90.79895795	90.77033722	90.68113533	90.58174844	90.54851241	90.33150054	90.35212506	90.39808153	90.4075205	90.37259635	90.37151901	90.0377262	89.98080614	89.97632455	89.95567504	90.13906448	89.96190293	89.81897918	89.84727692	89.74178366	89.58410011	89.61620947	88.36453833	86.52667296	82.54905727	78.08254253	78.04928789	NA	NA
28	281	281a	P0750	Fish_Cerrado_MS3	2016	80.12199498	80.0861141	80.13395527	80.14591556	80.15787585	80.12199498	80.0861141	80.07415381	80.13395527	80.09807439	80.14591556	80.39708169	80.51668461	80.5286449	80.63628753	80.73196986	80.66020811	80.58844636	80.57648607	80.50472432	80.6721684	80.99509628	81.01901686	81.10273891	81.27018299	81.44958737	81.55723	81.76055496	81.88015788	82.03564167	82.74129889	82.7173783	NA	NA
26	262	262b	P0751	Fish_Cerrado_MS3	2016	94.69693048	94.54926625	94.58291275	94.68126407	94.68969267	94.82977346	94.94769008	94.93641379	94.94923332	94.88368478	94.83951193	94.86156795	94.90401306	94.90181856	94.91077672	94.97901446	95.04016585	95.17125065	95.15555671	95.17087474	95.175689	95.22437644	95.18397426	95.18012874	95.17506294	95.15296193	95.1360606	95.15639195	94.97000701	94.90611059	94.86733926	94.88044861	NA	NA
26	264	264a	P0752	Fish_Cerrado_MS3	2016	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99.68956151	99.3403182	99.3403182	NA	NA
30	301	301a	P0753	Fish_Cerrado_MS3	2016	89.52994205	89.91629105	90.45717965	90.37990985	90.48293625	90.99806825	96.83193818	96.92208628	96.74179008	96.83193818	96.85769478	98.28718609	97.50160979	97.43721829	97.47585319	97.57887959	97.63039279	98.24855119	98.80231809	98.90534449	98.91822279	98.90534449	98.94397939	98.93110109	98.98261429	98.98261429	98.99549259	98.99549259	98.99549259	98.96973599	98.95685769	98.94397939	NA	NA
37	371	371a	P0754	Fish_Cerrado_MS3	2016	86.35658298	86.42422313	86.57274753	86.62448265	87.13785419	87.15223881	87.04426047	87.12091061	87.02435918	86.78051111	86.61041235	86.40815352	86.60721395	86.64304483	86.49498488	86.91845425	87.10794459	87.07607699	86.90215443	86.84042723	86.89086345	86.62762906	86.41306513	85.82699127	83.2290712	81.99163513	80.91028551	79.15388599	77.88484511	77.06915084	76.50571235	76.32427269	NA	NA
37	372	372a	P0755	Fish_Cerrado_MS3	2016	86.44122329	86.29436467	86.41103775	86.35178602	86.21804639	86.16556628	86.078521	86.20742195	86.15587757	86.20018285	86.18763016	86.1262085	86.22826473	86.28028648	86.12329208	85.97890317	85.49610566	85.12836144	84.82862562	84.72337471	84.693411	84.0380675	84.06069535	83.89303799	83.26982675	82.2811177	82.10451451	81.36683826	81.56031972	80.83722821	79.34158609	79.64876033	NA	NA
35	352	352a	P0756	Fish_Cerrado_MS3	2016	68.6882004	68.97415612	70.18445323	70.44795784	72.96442688	73.08300395	72.49967058	73.53096179	74.1370224	74.25559947	74.7826087	74.47957839	74.59815547	75.03293808	76.86429513	76.19235837	76.35046113	75.81751055	75.99208965	76.18670886	76.22626582	76.48221344	75.8275089	76.10444415	75.4286468	75.32279315	74.87483531	74.14930098	74.80875758	75.27037721	75.58691638	75.96837945	NA	NA
47	473	473a	P0758	Fish_Cerrado_MS3	2016	81.95345002	81.81560147	82.09293985	82.1838865	82.17958129	82.18133119	82.12469795	82.08197432	82.08926459	81.96839773	81.72176434	81.76814199	81.4546116	81.66571262	82.15928295	82.41430222	82.44483917	82.95482584	83.29015197	83.496541	83.8519985	83.49935407	83.63459659	83.55037807	82.62930367	82.15234579	82.22859763	80.82174247	79.91135244	79.86734504	78.75677718	79.00872619	NA	NA
122	1221	1221a	P0766	Fish_Cerrado_MS3	2016	77.50439367	76.53412419	78.55521383	82.64132982	83.05140598	83.1032336	83.63423298	85.09812537	84.59285296	86.20752783	86.49677797	86.45650264	86.39059754	86.40958031	86.43819566	86.49113813	86.70939388	86.00212478	86.1998242	86.06746511	86.44738288	87.01146478	87.37682699	87.35804821	87.61953614	87.72206146	87.82729703	87.77468503	87.93494982	87.80389572	87.93570592	87.96865847	NA	NA
50	501	501b	P0780	Fish_Cerrado_MS3	2016	65.07747318	67.3420739	67.3420739	68.29558999	67.69964243	67.46126341	67.22288439	67.93802145	66.62693683	69.24910608	72.10965435	71.51370679	71.03694875	71.63289631	73.53992849	74.7318236	74.97020262	77.47318236	78.18831943	79.02264601	78.54588796	81.52562574	82.1215733	82.47914184	82.24076281	81.64481526	81.0488677	82.1215733	78.30750894	78.30750894	78.9034565	79.26102503	NA	NA
39	392	392b	P0783	Fish_Cerrado_MS3	2016	96.00498505	96.12947646	96.3193125	96.663936	96.74131934	97.07197587	97.28212549	97.29470536	97.30679361	97.38510232	97.39798987	97.43281292	97.52486034	97.82726211	97.87417634	97.87107911	97.98228175	98.04931717	97.93664099	97.9136295	98.07828311	98.04820139	98.0644542	98.14494878	98.25095521	98.30747901	98.32936809	98.32955734	98.35905569	98.36971202	98.30781698	98.08305596	NA	NA
45	451	451a	P0784	Fish_Cerrado_MS3	2016	89.53611663	89.61449243	89.64709522	89.6854151	89.68960566	89.65288672	89.67460984	89.72772277	89.81409845	89.79352728	89.82140489	89.92859827	90.00618949	90.29248557	90.31944291	90.2968415	90.46913689	90.63274336	90.66185745	90.63910773	90.64111359	90.59029161	90.66761112	90.88714678	90.83036169	90.96225412	91.5129233	91.3881321	91.46481867	91.54932696	91.45219775	91.26370226	NA	NA
